ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
759412	GCF_002216005.1	Contig	low-coverage	OK
759620	GCF_018394055.1	Complete Genome	below-threshold-mismatch	OK
759811	GCA_009649975.1	Complete Genome	species-match	OK
760142	GCF_000194135.1	Complete Genome	low-coverage	OK
761804	GCF_001373515.1	Contig	species-match	OK
762211	GCF_000741785.1	Contig	below-threshold-mismatch	OK
762486	GCF_900106565.1	Contig	below-threshold-mismatch	OK
762836	GCF_001758785.1	Contig	below-threshold-mismatch	OK
762947	GCF_017874625.1	Contig	below-threshold-mismatch	OK
762948	GCF_000164695.2	Complete Genome	species-match	OK
762983	GCF_000188195.1	Scaffold	low-coverage	OK
762984	GCA_000195615.1	Scaffold	species-match	OK
763034	GCF_000195635.1	Scaffold	below-threshold-mismatch	OK
763993	GCF_003751265.1	Scaffold	below-threshold-mismatch	OK
764842	GCF_002105195.1	Contig	below-threshold-mismatch	OK
765177	GCF_000186365.1	Complete Genome	species-match	OK
765699	GCF_900106675.1	Scaffold	species-match	OK
765910	GCF_000224005.2	Complete Genome	below-threshold-mismatch	OK
765911	GCF_000227745.2	Complete Genome	below-threshold-mismatch	OK
766224	GCF_002887615.1	Complete Genome	species-match	OK
766895	GCF_016907895.1	Contig	low-coverage	OK
766949	GCA_001664025.1	Scaffold		
767452	GCF_006337125.1	Complete Genome	below-threshold-mismatch	OK
767517	GCF_024494575.1	Contig	below-threshold-mismatch	OK
767519	GCF_900114435.1	Scaffold	below-threshold-mismatch	OK
767694	GCF_022179385.1	Contig	below-threshold-mismatch	OK
767770	GCA_001890745.1	Scaffold		
767787	GCF_016908375.1	Contig	below-threshold-mismatch	OK
768034	GCF_025384885.1	Contig	mismatch	OK
768065	GCA_000237865.1	Complete Genome	low-coverage	OK
768066	GCF_000196875.2	Complete Genome	below-threshold-mismatch	OK
768198	GCF_021556475.1	Contig	below-threshold-mismatch	OK
768480	GCF_015221995.1	Contig	below-threshold-mismatch	OK
768486	GCA_000271405.2	Complete Genome	species-match	OK
768486	GCA_905186115.1	Complete Genome	species-match	OK
768528	GCF_021394275.1	Scaffold	species-match	OK
768535	GCF_004339725.1	Scaffold	low-coverage	OK
768670	GCF_000183405.1	Complete Genome	low-coverage	OK
768672	GCF_000231015.2	Complete Genome	species-match	OK
768679	GCF_000253055.1	Complete Genome	low-coverage	OK
771875	GCF_000235405.2	Complete Genome	below-threshold-mismatch	OK
795312	GCF_014192275.1	Scaffold	below-threshold-mismatch	OK
795359	GCF_000215975.1	Complete Genome	low-coverage	OK
795642	GCF_001536285.1	Scaffold	below-threshold-mismatch	OK
795797	GCF_000196895.1	Complete Genome	species-match	OK
795812	GCF_009827995.1	Contig	low-coverage	OK
796379	GCF_003194565.2	Contig	below-threshold-mismatch	OK
796385	GCA_001027005.1	Complete Genome	species-match	OK
796937	GCF_000238135.1	Scaffold	species-match	OK
797114	GCF_000337455.1	Contig	below-threshold-mismatch	OK
797122	GCA_003568945.1	Scaffold		
797209	GCF_900142335.1	Contig	species-match	OK
797210	GCF_000217715.1	Complete Genome	below-threshold-mismatch	OK
797277	GCF_900105005.1	Chromosome	below-threshold-mismatch	OK
797299	GCF_000517625.1	Complete Genome	below-threshold-mismatch	OK
797302	GCF_000328525.1	Complete Genome	below-threshold-mismatch	OK
797303	GCF_000230735.2	Complete Genome	species-match	OK
797304	GCF_000230715.2	Complete Genome	species-match	OK
797535	GCF_014652395.1	Contig	below-threshold-mismatch	OK
798079	GCA_027946455.1	Contig		
849756	GCF_014652135.1	Contig	below-threshold-mismatch	OK
856730	GCF_003788635.1	Contig	mismatch	OK
856736	GCF_900109185.1	Scaffold	below-threshold-mismatch	OK
857252	GCF_900108005.1	Scaffold	species-match	OK
857293	GCF_000297115.1	Contig	below-threshold-mismatch	OK
857417	GCF_001889125.1	Complete Genome	species-match	OK
857427	GCF_004854025.1	Contig	species-match	OK
858215	GCF_000189775.2	Complete Genome	below-threshold-mismatch	OK
858221	GCA_001050175.1	Scaffold		
858423	GCF_015291705.1	Complete Genome	species-match	OK
858455	GCF_000636015.1	Contig	species-match	OK
858619	GCA_000179395.2	Complete Genome	species-match	OK
859059	GCF_003987315.1	Contig	low-coverage	OK
859144	GCF_018582665.1	Complete Genome	species-match	OK
860233	GCF_013410405.1	Contig	below-threshold-mismatch	OK
860235	GCF_001302585.1	Complete Genome	below-threshold-mismatch	OK
860243	GCF_013408335.1	Contig	below-threshold-mismatch	OK
860790	GCF_008124865.1	Contig	low-coverage	OK
861266	GCF_001046895.1	Contig	below-threshold-mismatch	OK
861298	GCF_900100015.1	Scaffold	low-coverage	OK
861299	GCF_000522985.1	Complete Genome	low-coverage	OK
861445	GCF_020731205.1	Scaffold	species-match	OK
861532	GCF_017873965.1	Contig	low-coverage	OK
861533	GCF_019780885.1	Contig	species-match	OK
861534	GCF_009755815.1	Contig	low-coverage	OK
862126	GCF_007971525.1	Complete Genome	below-threshold-mismatch	OK
862134	GCF_002374835.1	Contig	below-threshold-mismatch	OK
862135	GCF_007995065.1	Contig	below-threshold-mismatch	OK
862415	GCF_015732205.1	Contig	species-match	OK
862422	GCA_000767215.1	Contig	species-match	OK
862720	GCF_000687165.1	Scaffold	below-threshold-mismatch	OK
863227	GCF_002879935.1	Contig	species-match	OK
863239	GCF_007970465.1	Complete Genome	species-match	OK
863370	GCF_007990995.1	Contig	species-match	OK
863522	GCF_900108185.1	Contig	low-coverage	OK
864064	GCF_003992615.1	Scaffold	below-threshold-mismatch	OK
864069	GCF_000262405.1	Scaffold	below-threshold-mismatch	OK
864070	GCF_016735695.1	Contig	below-threshold-mismatch	OK
864564	GCF_001042675.1	Complete Genome	species-match	OK
864828	GCF_005280315.1	Complete Genome	species-match	OK
865937	GCF_000243235.1	Scaffold	low-coverage	OK
865938	GCA_000189415.1	Complete Genome	species-match	OK
866801	GCF_001435995.1	Scaffold	species-match	OK
866895	GCF_000284515.1	Complete Genome	below-threshold-mismatch	OK
867345	GCF_900110965.1	Scaffold	below-threshold-mismatch	OK
867683	GCF_006376675.1	Contig	species-match	OK
867900	GCF_000190595.1	Complete Genome	below-threshold-mismatch	OK
867902	GCA_000265465.1	Complete Genome	low-coverage	OK
867917	GCF_001748385.1	Contig	low-coverage	OK
868131	GCF_000214725.1	Complete Genome	low-coverage	OK
869210	GCF_000195335.1	Complete Genome	low-coverage	OK
869279	GCF_001306145.1	Contig	low-coverage	OK
869394	GCF_024343775.1	Scaffold	low-coverage	OK
869555	GCF_017874035.1	Contig	below-threshold-mismatch	OK
869719	GCF_014199415.1	Scaffold	below-threshold-mismatch	OK
869886	GCF_013415905.1	Complete Genome	below-threshold-mismatch	OK
869888	GCF_023204835.1	Chromosome	low-coverage	OK
869889	GCF_013415885.1	Complete Genome	below-threshold-mismatch	OK
869890	GCF_026586665.1	Contig	low-coverage	OK
869892	GCF_024494725.1	Contig	below-threshold-mismatch	OK
870242	GCF_001950255.1	Scaffold	below-threshold-mismatch	OK
870476	GCF_014196495.1	Scaffold	below-threshold-mismatch	OK
870482	GCF_900112595.1	Scaffold	below-threshold-mismatch	OK
870484	GCF_002994045.1	Scaffold	below-threshold-mismatch	OK
870730	GCF_019207475.1	Contig		
870903	GCF_000179915.2	Complete Genome	low-coverage	OK
870908	GCF_900129685.1	Scaffold	below-threshold-mismatch	OK
871203	GCF_022879815.1	Complete Genome	species-match	OK
871324	GCF_900142015.1	Contig	species-match	OK
871325	GCF_900129065.1	Contig	species-match	OK
871651	GCF_900111875.1	Contig	low-coverage	OK
871741	GCF_900116065.1	Contig	below-threshold-mismatch	OK
871742	GCF_009789595.1	Complete Genome	species-match	OK
872327	GCF_000297025.1	Contig	species-match	OK
872965	GCF_001306175.1	Contig	species-match	OK
872970	GCF_900110345.1	Scaffold	low-coverage	OK
873191	GCF_013201725.1	Complete Genome	species-match	OK
874156	GCF_001021555.1	Contig	species-match	OK
874423	GCF_016735115.1	Contig	below-threshold-mismatch	OK
874454	GCF_015209785.1	Complete Genome	species-match	OK
875041	GCF_014652215.1	Scaffold	low-coverage	OK
875171	GCF_900102315.1	Scaffold	below-threshold-mismatch	OK
875932	GCF_024346675.1	Complete Genome	species-match	OK
876269	GCF_000385335.1	Contig	low-coverage	OK
876270	GCF_000385335.1	Contig	low-coverage	OK
876478	GCF_001418245.1	Scaffold	species-match	OK
877464	GCF_020805785.1	Scaffold	below-threshold-mismatch	OK
877466	GCF_900187885.1	Scaffold	low-coverage	OK
877500	GCF_006459125.1	Complete Genome	species-match	OK
879212	GCF_000233695.2	Chromosome	below-threshold-mismatch	OK
879618	GCF_016863495.1	Contig	below-threshold-mismatch	OK
880057	GCF_003987145.1	Contig	low-coverage	OK
880071	GCF_000265505.1	Complete Genome	low-coverage	OK
880073	GCF_001886815.1	Complete Genome	species-match	OK
880156	GCF_001280945.1	Contig	species-match	OK
880478	GCF_000262445.1	Chromosome	mismatch	OK
880724	GCF_000214415.1	Complete Genome	below-threshold-mismatch	OK
881260	GCF_015137655.1	Complete Genome	species-match	OK
881268	GCF_013409865.1	Contig	species-match	OK
882211	GCF_900106095.1	Contig	species-match	OK
882378	GCF_000198775.1	Complete Genome	below-threshold-mismatch	OK
882440	GCF_005889745.1	Contig	below-threshold-mismatch	OK
882441	GCF_016861995.1	Contig	species-match	OK
882444	GCF_017875555.1	Contig	below-threshold-mismatch	OK
882448	GCF_014204795.1	Contig	below-threshold-mismatch	OK
882449	GCF_006717045.1	Contig	below-threshold-mismatch	OK
882452	GCF_003217475.1	Scaffold	below-threshold-mismatch	OK
882800	GCA_000243435.2	Contig	species-match	OK
883078	GCF_000314675.2	Scaffold	below-threshold-mismatch	OK
883079	GCF_000336555.1	Scaffold	below-threshold-mismatch	OK
883080	GCA_000314735.2	Scaffold	species-match	OK
883081	GCF_000315445.1	Scaffold	low-coverage	OK
883169	GCF_000296405.1	Scaffold	species-match	OK
884107	GCF_003337435.1	Scaffold	low-coverage	OK
884155	GCF_007990975.1	Contig	species-match	OK
885040	GCF_000224675.1	Complete Genome	species-match	OK
885042	GCF_014635305.1	Contig	below-threshold-mismatch	OK
885475	GCF_002886185.1	Scaffold	species-match	OK
886377	GCF_000224085.1	Complete Genome	below-threshold-mismatch	OK
886464	GCF_003182095.1	Scaffold	below-threshold-mismatch	OK
886872	GCA_000179875.1	Contig	species-match	OK
886925	GCA_945787495.1	Scaffold		
886925	GCA_947259045.1	Scaffold		
887325	GCF_000185385.1	Scaffold	below-threshold-mismatch	OK
887700	GCA_000193495.2	Complete Genome	species-match	OK
887896	GCA_001435055.1	Scaffold	low-coverage	OK
887898	GCA_000186425.1	Scaffold	species-match	OK
887899	GCF_000185445.1	Scaffold	species-match	OK
887929	GCF_000185505.1	Scaffold	low-coverage	OK
888061	GCF_001553625.1	Complete Genome	below-threshold-mismatch	OK
888064	GCF_001885995.1	Contig	species-match	OK
889247	GCA_000251165.2	Contig	derived-species-match	OK
889247	GCA_000254515.2	Contig	derived-species-match	OK
889306	GCF_000829435.1	Contig	low-coverage	OK
889453	GCF_002201795.1	Complete Genome	species-match	OK
890420	GCF_900100385.1	Scaffold	below-threshold-mismatch	OK
891968	GCF_000266925.1	Complete Genome	below-threshold-mismatch	OK
903983	GCF_001730365.1	Contig	species-match	OK
903984	GCF_001730285.1	Contig	below-threshold-mismatch	OK
904291	GCF_004564075.1	Complete Genome	species-match	OK
904715	GCF_011927695.1	Contig	low-coverage	OK
906888	GCF_003001855.1	Contig	species-match	OK
907340	GCA_003709245.2	Scaffold		
907931	GCA_000165675.2	Contig	species-match	OK
908250	GCF_014635345.1	Contig	below-threshold-mismatch	OK
908615	GCF_900107595.1	Scaffold	low-coverage	OK
908627	GCF_001028175.1	Contig	below-threshold-mismatch	OK
908809	GCF_001440545.1	Contig	below-threshold-mismatch	OK
908842	GCF_011022235.1	Contig	below-threshold-mismatch	OK
908846	GCF_008831125.1	Scaffold	species-match	OK
908946	GCF_900220975.1	Scaffold	below-threshold-mismatch	OK
909613	GCF_003182415.1	Scaffold	species-match	OK
909625	GCF_001029505.1	Scaffold	low-coverage	OK
909663	GCF_000512235.1	Scaffold	low-coverage	OK
910347	GCF_900112355.1	Scaffold	below-threshold-mismatch	OK
910412	GCF_900182565.1	Scaffold	low-coverage	OK
910540	GCF_019656055.1	Contig	below-threshold-mismatch	OK
910964	GCA_000735345.1	Contig	species-match	OK
911008	GCA_000735515.1	Contig	species-match	OK
911008	GCA_001515505.1	Contig	species-match	OK
911092	GCF_000007085.1	Complete Genome	derived-species-match	OK
911197	GCF_008933115.1	Contig	low-coverage	OK
911720	GCA_028827645.1	Contig		
912552	GCF_014199525.1	Scaffold	below-threshold-mismatch	OK
912594	GCF_002101705.1	Contig	below-threshold-mismatch	OK
912802	GCF_006148925.1	Scaffold	below-threshold-mismatch	OK
913024	GCF_900115115.1	Contig	below-threshold-mismatch	OK
913099	GCF_017873955.1	Contig	low-coverage	OK
913107	GCF_003966975.1	Complete Genome	species-match	OK
913109	GCF_003544915.1	Complete Genome	species-match	OK
913252	GCF_009711185.1	Scaffold	below-threshold-mismatch	OK
913325	GCF_000768335.1	Contig	below-threshold-mismatch	OK
913969	GCF_014636255.1	Scaffold	species-match	OK
914150	GCF_000981765.1	Complete Genome	below-threshold-mismatch	OK
914153	GCF_005222225.1	Complete Genome	low-coverage	OK
915059	GCF_000807855.2	Scaffold	below-threshold-mismatch	OK
915099	GCF_000503215.1	Scaffold	below-threshold-mismatch	OK
915471	GCF_900109175.1	Scaffold	below-threshold-mismatch	OK
926357	GCF_016862555.1	Contig	below-threshold-mismatch	OK
926549	GCF_000473365.1	Scaffold	low-coverage	OK
926550	GCF_000281175.1	Complete Genome	low-coverage	OK
926554	GCF_000519345.1	Scaffold	low-coverage	OK
926561	GCF_000379025.1	Scaffold	below-threshold-mismatch	OK
926562	GCF_000236705.1	Complete Genome	low-coverage	OK
926566	GCF_000265425.1	Complete Genome	low-coverage	OK
926569	GCF_000199675.1	Complete Genome	low-coverage	OK
926570	GCF_000202835.1	Complete Genome	species-match	OK
926692	GCF_000517025.1	Scaffold	low-coverage	OK
927083	GCF_000737325.1	Complete Genome	low-coverage	OK
927655	GCA_000183325.2	Contig	species-match	OK
927655	GCA_014191555.1	Contig	species-match	OK
927664	GCF_900112255.1	Scaffold	low-coverage	OK
927691	GCA_000166715.2	Contig	derived-species-match	OK
927787	GCF_002009015.1	Contig	below-threshold-mismatch	OK
928724	GCF_000243395.2	Chromosome	below-threshold-mismatch	OK
928856	GCF_900112515.1	Scaffold	species-match	OK
929098	GCF_016908395.1	Contig	below-threshold-mismatch	OK
929558	GCF_000242915.1	Chromosome	species-match	OK
929563	GCF_000243335.1	Scaffold	low-coverage	OK
929703	GCF_000427405.1	Scaffold	low-coverage	OK
929704	GCA_000243275.1	Chromosome	species-match	OK
929813	GCF_002291425.1	Complete Genome	species-match	OK
930114	GCF_003337485.1	Scaffold	low-coverage	OK
930117	GCF_900129485.1	Scaffold	low-coverage	OK
930118	GCF_900114155.1	Scaffold	species-match	OK
930124	GCF_002019635.1	Scaffold	below-threshold-mismatch	OK
930128	GCF_900113025.1	Scaffold	low-coverage	OK
930129	GCF_002886255.1	Scaffold	species-match	OK
930130	GCF_003628505.1	Contig	low-coverage	OK
930132	GCF_009649745.1	Contig	below-threshold-mismatch	OK
930138	GCF_900110815.1	Scaffold	low-coverage	OK
930152	GCF_900104555.1	Scaffold	below-threshold-mismatch	OK
930169	GCF_000300005.1	Complete Genome	species-match	OK
930804	GCF_002943755.1	Contig	low-coverage	OK
930805	GCF_002869505.1	Contig	species-match	OK
930806	GCF_014652275.1	Contig	low-coverage	OK
930854	GCF_005405345.1	Contig	below-threshold-mismatch	OK
930945	GCA_000189555.1	Complete Genome	species-match	OK
931006	GCA_022985055.1	Contig		
931074	GCA_000769695.1	Contig	low-coverage	OK
931277	GCF_000336695.1	Contig	mismatch	OK
931529	GCF_002812985.1	Scaffold	below-threshold-mismatch	OK
931533	GCF_001437465.1	Scaffold	species-match	OK
931534	GCF_001436555.1	Scaffold	species-match	OK
931535	GCF_007992535.1	Contig	species-match	OK
931536	GCF_016862735.1	Contig	species-match	OK
931537	GCF_001613445.1	Contig	below-threshold-mismatch	OK
931585	GCF_014646875.1	Scaffold	below-threshold-mismatch	OK
931626	GCF_000247605.1	Complete Genome	below-threshold-mismatch	OK
932741	GCF_022179125.1	Contig	below-threshold-mismatch	OK
933059	GCF_900110025.1	Scaffold	below-threshold-mismatch	OK
933063	GCF_003550175.1	Contig	low-coverage	OK
933926	GCF_003752585.1	Scaffold	low-coverage	OK
933949	GCF_003633725.1	Scaffold	low-coverage	OK
934143	GCF_023283985.1	Contig	below-threshold-mismatch	OK
935214	GCA_028455935.1	Chromosome		
935223	GCF_900112975.1	Scaffold	below-threshold-mismatch	OK
935224	GCF_900108015.1	Scaffold	below-threshold-mismatch	OK
935293	GCF_001656035.1	Chromosome	below-threshold-mismatch	OK
935700	GCF_900188045.1	Scaffold	species-match	OK
935942	GCF_000519265.1	Scaffold	below-threshold-mismatch	OK
936138	GCF_004339575.1	Scaffold	low-coverage	OK
936337	GCF_011046975.1	Complete Genome	species-match	OK
936456	GCF_000177635.2	Complete Genome	low-coverage	OK
937251	GCF_017873395.1	Contig	below-threshold-mismatch	OK
937334	GCF_900115765.1	Scaffold	below-threshold-mismatch	OK
937775	GCF_000243255.1	Chromosome	below-threshold-mismatch	OK
937927	GCF_002153375.1	Contig	below-threshold-mismatch	OK
937928	GCF_001618145.1	Scaffold	below-threshold-mismatch	OK
938288	GCF_023347705.1	Complete Genome	species-match	OK
938293	GCF_000312365.2	Scaffold	below-threshold-mismatch	OK
938405	GCF_900101615.1	Scaffold	species-match	OK
940136	GCF_003933235.1	Contig	below-threshold-mismatch	OK
940139	GCF_025685415.1	Contig	low-coverage	OK
940265	GCA_000285275.1	Scaffold	derived-species-match	OK
940294	GCA_025340205.1	Complete Genome	low-coverage	OK
940295	GCF_001481685.1	Complete Genome	low-coverage	OK
940613	GCF_025685605.1	Contig	low-coverage	OK
940614	GCF_000178955.2	Complete Genome	low-coverage	OK
940615	GCF_000178975.2	Complete Genome	low-coverage	OK
943815	GCF_021462265.1	Contig	derived-species-match	OK
943816	GCF_900111245.1	Scaffold	species-match	OK
943830	GCF_014189415.1	Complete Genome	species-match	OK
943940	GCF_014196795.1	Scaffold	below-threshold-mismatch	OK
944425	GCF_014196635.1	Contig	below-threshold-mismatch	OK
944479	GCF_000744435.1	Contig	low-coverage	OK
944480	GCF_000420385.1	Contig	low-coverage	OK
944671	GCF_001434705.1	Scaffold	species-match	OK
945052	GCA_028401405.1	Contig	below-threshold-mismatch	OK
946077	GCA_000260835.1	Contig	low-coverage	OK
946078	GCF_900089585.1	Contig	below-threshold-mismatch	OK
946228	GCF_003987015.1	Contig	low-coverage	OK
946333	GCF_002762215.1	Complete Genome	species-match	OK
946573	GCF_016107685.1	Contig	below-threshold-mismatch	OK
946677	GCF_900142685.1	Contig	species-match	OK
946678	GCF_003148525.1	Scaffold	species-match	OK
947009	GCF_022410535.1	Contig	low-coverage	OK
947010	GCF_029478095.1	Contig		
947013	GCF_900129725.1	Scaffold	below-threshold-mismatch	OK
947919	GCF_009688965.1	Complete Genome	below-threshold-mismatch	OK
947969	GCA_000767175.1	Contig	species-match	OK
948106	GCF_000472525.1	Scaffold	below-threshold-mismatch	OK
948311	GCF_900067095.1	Scaffold		
948313	GCA_001264635.1	Scaffold		
948756	GCF_900156375.1	Scaffold	derived-species-match	OK
957042	GCF_023227765.1	Contig	low-coverage	OK
977794	GCF_018283645.1	Contig	low-coverage	OK
977880	GCF_000069785.1	Chromosome	below-threshold-mismatch	OK
979627	GCF_003862485.1	Scaffold	below-threshold-mismatch	OK
979690	GCA_015852425.1	Scaffold		
979746	GCF_008831155.1	Contig	below-threshold-mismatch	OK
979970	GCF_004340205.1	Scaffold	low-coverage	OK
980251	GCF_008087665.1	Complete Genome	species-match	OK
980252	GCF_013618625.1	Scaffold	below-threshold-mismatch	OK
980254	GCF_008065135.1	Complete Genome	species-match	OK
980271	GCF_014192335.1	Scaffold	below-threshold-mismatch	OK
980347	GCF_014651875.1	Contig	below-threshold-mismatch	OK
980445	GCF_005377625.1	Complete Genome	low-coverage	OK
980518	GCA_000211415.1	Scaffold	mismatch	OK
980584	GCF_000218485.1	Contig	below-threshold-mismatch	OK
981222	GCF_000226295.1	Complete Genome	species-match	OK
981334	GCA_006757745.1	Complete Genome	species-match	OK
981336	GCA_000368825.1	Scaffold	species-match	OK
981383	GCF_000190475.1	Contig	below-threshold-mismatch	OK
981384	GCF_000192475.1	Contig	species-match	OK
981385	GCF_016592575.1	Complete Genome	low-coverage	OK
983328	GCA_008271385.1	Complete Genome	derived-species-match	OK
983339	GCA_028828415.1	Contig		
983594	GCA_001411495.1	Complete Genome	species-match	OK
983594	GCA_003546465.1	Complete Genome	species-match	OK
983594	GCA_006094315.1	Complete Genome	species-match	OK
984307	GCF_003350035.1	Scaffold	derived-species-match	OK
984486	GCF_001661335.1	Scaffold		
985002	GCF_000236925.1	Complete Genome	species-match	OK
985012	GCF_007830035.1	Scaffold	below-threshold-mismatch	OK
985043	GCF_002814075.1	Chromosome	mismatch	OK
985052	GCF_000190315.1	Complete Genome	below-threshold-mismatch	OK
985053	GCF_000190315.1	Complete Genome	below-threshold-mismatch	OK
985054	GCF_900106805.1	Contig	below-threshold-mismatch	OK
985055	GCF_007004645.1	Scaffold	below-threshold-mismatch	OK
985079	GCA_000959525.1	Complete Genome	species-match	OK
985762	GCF_011466855.1	Complete Genome	species-match	OK
986711	GCF_902825405.1	Contig	below-threshold-mismatch	OK
986746	GCF_014904815.1	Contig	below-threshold-mismatch	OK
987056	GCF_007474605.1	Contig	low-coverage	OK
987066	GCF_002259605.1	Contig	below-threshold-mismatch	OK
988801	GCF_900111105.1	Scaffold	below-threshold-mismatch	OK
988821	GCF_900111925.1	Contig	below-threshold-mismatch	OK
989370	GCF_001440035.1	Scaffold	below-threshold-mismatch	OK
989403	GCF_900110875.1	Scaffold	species-match	OK
990078	GCF_007830635.1	Scaffold	below-threshold-mismatch	OK
990144	GCF_014652175.1	Scaffold	below-threshold-mismatch	OK
990268	GCA_003263775.1	Contig	below-threshold-mismatch	OK
990271	GCF_003263785.1	Contig	below-threshold-mismatch	OK
990288	GCA_000221025.1	Complete Genome	species-match	OK
990316	GCF_000204415.1	Complete Genome	low-coverage	OK
990371	GCF_900103545.1	Contig	low-coverage	OK
990712	GCF_900102905.1	Scaffold	species-match	OK
991789	GCF_001561955.1	Complete Genome	species-match	OK
991791	GCF_000218855.1	Complete Genome	species-match	OK
992267	GCF_014635285.1	Contig	species-match	OK
992286	GCF_004343505.1	Scaffold	below-threshold-mismatch	OK
992287	GCA_001315505.1	Contig	below-threshold-mismatch	OK
992287	GCA_016862755.1	Contig	species-match	OK
992288	GCF_016908495.1	Contig	low-coverage	OK
993070	GCF_001457025.1	Scaffold	species-match	OK
993073	GCF_900096885.1	Scaffold	species-match	OK
993416	GCF_014205175.1	Contig	below-threshold-mismatch	OK
993502	GCF_021044685.1	Complete Genome	species-match	OK
993692	GCF_001438805.1	Contig	below-threshold-mismatch	OK
994319	GCF_023156385.1	Contig	below-threshold-mismatch	OK
994320	GCF_009827295.1	Contig	below-threshold-mismatch	OK
995034	GCF_900115155.1	Scaffold	below-threshold-mismatch	OK
995037	GCF_002954245.1	Contig	below-threshold-mismatch	OK
995038	GCF_007992355.1	Contig	species-match	OK
995050	GCF_011927665.1	Scaffold	low-coverage	OK
995060	GCF_900116555.1	Scaffold	below-threshold-mismatch	OK
995062	GCF_900100925.1	Contig	below-threshold-mismatch	OK
995066	GCF_900101095.1	Scaffold	below-threshold-mismatch	OK
996115	GCF_900129345.1	Scaffold	below-threshold-mismatch	OK
996342	GCF_900129875.1	Contig	below-threshold-mismatch	OK
996558	GCF_018917425.1	Contig	species-match	OK
996641	GCF_007828865.1	Contig	below-threshold-mismatch	OK
996801	GCF_001975665.1	Complete Genome	species-match	OK
997296	GCF_000262755.1	Contig	low-coverage	OK
998845	GCF_021650975.2	Complete Genome	below-threshold-mismatch	OK
999415	GCF_000340375.1	Scaffold	species-match	OK
999544	GCF_000378825.1	Scaffold	species-match	OK
999545	GCF_000379065.1	Scaffold	species-match	OK
999547	GCF_000473145.1	Scaffold	below-threshold-mismatch	OK
999552	GCF_000511355.1	Complete Genome	below-threshold-mismatch	OK
999894	GCF_001652585.1	Contig	low-coverage	OK
999931	GCF_006716095.1	Contig	species-match	OK
1000562	GCA_000772915.1	Contig	species-match	OK
1000565	GCA_000214035.3	Contig	below-threshold-mismatch	OK
1001240	GCF_014200405.1	Contig	species-match	OK
1001714	GCA_000497265.2	Complete Genome	derived-species-match	OK
1002227	GCF_020523625.1	Scaffold	below-threshold-mismatch	OK
1002689	GCF_025264625.1	Complete Genome	low-coverage	OK
1002795	GCF_015732155.1	Contig	low-coverage	OK
1002870	GCF_003351045.1	Contig	low-coverage	OK
1003110	GCF_000204155.1	Complete Genome	species-match	OK
1003997	GCF_014647315.1	Scaffold	species-match	OK
1004150	GCF_000517265.1	Scaffold	derived-species-match	OK
1004159	GCF_011189505.1	Scaffold	below-threshold-mismatch	OK
1004165	GCF_018448885.1	Scaffold	below-threshold-mismatch	OK
1004166	GCF_018448965.1	Scaffold	mismatch	OK
1004253	GCA_003706445.2	Scaffold		
1004261	GCF_014647195.1	Scaffold	below-threshold-mismatch	OK
1004279	GCF_900099905.1	Scaffold	below-threshold-mismatch	OK
1004304	GCF_003254115.1	Scaffold	below-threshold-mismatch	OK
1004316	GCF_001854765.1	Contig	low-coverage	OK
1004326	GCF_001012815.1	Contig	below-threshold-mismatch	OK
1005667	GCF_900094795.1	Scaffold	below-threshold-mismatch	OK
1005740	GCF_004366815.1	Scaffold	low-coverage	OK
1005925	GCF_025574465.1	Scaffold	below-threshold-mismatch	OK
1005926	GCF_003584105.1	Scaffold	mismatch	OK
1005928	GCF_900115165.1	Scaffold	below-threshold-mismatch	OK
1005941	GCA_000342445.1	Contig	species-match	OK
1005995	GCF_000439895.1	Contig	species-match	OK
1005999	GCF_000735425.1	Contig	species-match	OK
1006000	GCA_000735365.1	Contig	below-threshold-mismatch	OK
1006003	GCA_011064845.1	Complete Genome	species-match	OK
1006004	GCA_000735355.1	Contig	species-match	OK
1006006	GCF_000204925.1	Complete Genome	low-coverage	OK
1006155	GCF_003534205.1	Complete Genome	species-match	OK
1007096	GCF_000307265.1	Scaffold	low-coverage	OK
1007098	GCF_014647175.1	Contig	below-threshold-mismatch	OK
1007511	GCF_008710165.1	Contig	species-match	OK
1008152	GCF_020700235.1	Complete Genome	below-threshold-mismatch	OK
1008153	GCF_001593955.1	Contig	below-threshold-mismatch	OK
1008305	GCF_001719065.1	Contig	low-coverage	OK
1008308	GCF_016908355.1	Contig	low-coverage	OK
1009852	GCA_903797675.1	Scaffold	species-match	OK
1010610	GCF_007992215.1	Contig	species-match	OK
1017273	GCF_002237775.1	Contig	species-match	OK
1017277	GCF_900096925.1	Contig	species-match	OK
1017351	GCF_019823105.1	Complete Genome	below-threshold-mismatch	OK
1026882	GCF_000214595.1	Contig	below-threshold-mismatch	OK
1027249	GCF_900143085.1	Scaffold	below-threshold-mismatch	OK
1027360	GCA_000264785.1	Contig	species-match	OK
1027633	GCF_006716305.1	Contig	below-threshold-mismatch	OK
1028566	GCA_000340315.1	Complete Genome	species-match	OK
1028742	GCF_009827545.1	Scaffold	low-coverage	OK
1028743	GCF_002909255.1	Contig	below-threshold-mismatch	OK
1028745	GCF_014596935.1	Scaffold	below-threshold-mismatch	OK
1028746	GCF_009735585.1	Contig	below-threshold-mismatch	OK
1028752	GCF_014647215.1	Contig	species-match	OK
