ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
59205	GCA_010293445.1	Contig	subspecies-match	OK
59205	GCA_010371145.1	Contig	subspecies-match	OK
59205	GCA_010383545.1	Contig	subspecies-match	OK
59205	GCA_010391215.1	Contig	subspecies-match	OK
59205	GCA_010392805.1	Contig	subspecies-match	OK
59205	GCA_010393965.1	Contig	subspecies-match	OK
59205	GCA_010396005.1	Contig	subspecies-match	OK
59205	GCA_010396245.1	Contig	subspecies-match	OK
59205	GCA_010407715.1	Contig	subspecies-match	OK
59205	GCA_010410385.1	Contig	subspecies-match	OK
59205	GCA_010415605.1	Contig	subspecies-match	OK
59205	GCA_010416175.1	Contig	subspecies-match	OK
59205	GCA_010416445.1	Contig	subspecies-match	OK
59205	GCA_010424925.1	Contig	subspecies-match	OK
59205	GCA_010425565.1	Contig	derived-species-match	OK
59205	GCA_010426225.1	Contig	subspecies-match	OK
59205	GCA_010427265.1	Contig	subspecies-match	OK
59205	GCA_010440955.1	Contig	subspecies-match	OK
59205	GCA_010453895.1	Contig	subspecies-match	OK
59205	GCA_010457525.1	Contig	subspecies-match	OK
59205	GCA_010458975.1	Contig	subspecies-match	OK
59205	GCA_010461765.1	Contig	subspecies-match	OK
59205	GCA_010473465.1	Contig	subspecies-match	OK
59205	GCA_010477305.1	Contig	subspecies-match	OK
59205	GCA_010485935.1	Contig	subspecies-match	OK
59205	GCA_010487375.1	Contig	subspecies-match	OK
59205	GCA_010502575.1	Contig	subspecies-match	OK
59205	GCA_010506595.1	Contig	subspecies-match	OK
59205	GCA_010510295.1	Contig	subspecies-match	OK
59205	GCA_010516055.1	Contig	subspecies-match	OK
59205	GCA_010529375.1	Contig	subspecies-match	OK
59205	GCA_010530595.1	Contig	subspecies-match	OK
59205	GCA_010533135.1	Contig	derived-species-match	OK
59205	GCA_010537095.1	Contig	subspecies-match	OK
59205	GCA_010537255.1	Contig	subspecies-match	OK
59205	GCA_010538335.1	Contig	subspecies-match	OK
59205	GCA_010606065.1	Contig	subspecies-match	OK
59205	GCA_010606285.1	Contig	subspecies-match	OK
59205	GCA_010607265.1	Contig	subspecies-match	OK
59205	GCA_010627825.1	Contig	subspecies-match	OK
59205	GCA_010627965.1	Contig	subspecies-match	OK
59205	GCA_010628065.1	Contig	subspecies-match	OK
59205	GCA_010628085.1	Contig	subspecies-match	OK
59205	GCA_010628145.1	Contig	subspecies-match	OK
59205	GCA_010628165.1	Contig	subspecies-match	OK
59205	GCA_010628205.1	Contig	subspecies-match	OK
59205	GCA_010629065.1	Contig	subspecies-match	OK
59205	GCA_010629105.1	Contig	subspecies-match	OK
59205	GCA_010629185.1	Contig	subspecies-match	OK
59205	GCA_010631465.1	Contig	subspecies-match	OK
59205	GCA_010632495.1	Contig	subspecies-match	OK
59205	GCA_010633125.1	Contig	subspecies-match	OK
59205	GCA_010635585.1	Contig	subspecies-match	OK
59205	GCA_010637125.1	Contig	subspecies-match	OK
59205	GCA_010637245.1	Contig	subspecies-match	OK
59205	GCA_010642665.1	Contig	subspecies-match	OK
59205	GCA_010643505.1	Contig	subspecies-match	OK
59205	GCA_010644625.1	Contig	subspecies-match	OK
59205	GCA_010645905.1	Contig	subspecies-match	OK
59205	GCA_010650705.1	Contig	subspecies-match	OK
59205	GCA_010651475.1	Contig	subspecies-match	OK
59205	GCA_010651765.1	Contig	subspecies-match	OK
59205	GCA_010651845.1	Contig	subspecies-match	OK
59205	GCA_010652065.1	Contig	subspecies-match	OK
59205	GCA_010652545.1	Contig	subspecies-match	OK
59205	GCA_010652665.1	Contig	subspecies-match	OK
59205	GCA_010653025.1	Contig	subspecies-match	OK
59205	GCA_010653585.1	Contig	subspecies-match	OK
59205	GCA_010653745.1	Contig	subspecies-match	OK
59205	GCA_010653945.1	Contig	subspecies-match	OK
59205	GCA_010655585.1	Contig	subspecies-match	OK
59205	GCA_010661765.1	Contig	derived-species-match	OK
59205	GCA_010662165.1	Contig	subspecies-match	OK
59205	GCA_010663925.1	Contig	subspecies-match	OK
59205	GCA_010666085.1	Contig	subspecies-match	OK
59205	GCA_010667085.1	Contig	subspecies-match	OK
59205	GCA_010680765.1	Contig	subspecies-match	OK
59205	GCA_010681045.1	Contig	subspecies-match	OK
59205	GCA_010681465.1	Contig	subspecies-match	OK
59205	GCA_010681735.1	Contig	subspecies-match	OK
59205	GCA_010682305.1	Contig	subspecies-match	OK
59205	GCA_010685645.1	Contig	subspecies-match	OK
59205	GCA_010689425.1	Contig	subspecies-match	OK
59205	GCA_010694245.1	Contig	subspecies-match	OK
59205	GCA_010696865.1	Contig	subspecies-match	OK
59205	GCA_010696905.1	Contig	subspecies-match	OK
59205	GCA_010697035.1	Contig	subspecies-match	OK
59205	GCA_010699285.1	Contig	subspecies-match	OK
59205	GCA_010701995.1	Contig	subspecies-match	OK
59205	GCA_010704005.1	Contig	subspecies-match	OK
59205	GCA_010710415.1	Contig	subspecies-match	OK
59205	GCA_010712995.1	Contig	subspecies-match	OK
59205	GCA_010715255.1	Contig	subspecies-match	OK
59205	GCA_010725845.1	Contig	subspecies-match	OK
59205	GCA_010733495.1	Contig	subspecies-match	OK
59205	GCA_010738415.1	Contig	subspecies-match	OK
59205	GCA_010763175.1	Contig	subspecies-match	OK
59205	GCA_010766695.1	Contig	subspecies-match	OK
59205	GCA_010772515.1	Contig	subspecies-match	OK
59205	GCA_010772595.1	Contig	subspecies-match	OK
59205	GCA_010772615.1	Contig	subspecies-match	OK
59205	GCA_010772795.1	Contig	subspecies-match	OK
59205	GCA_010773735.1	Contig	subspecies-match	OK
59205	GCA_011074725.1	Contig	subspecies-match	OK
59205	GCA_011100305.1	Contig	subspecies-match	OK
59205	GCA_011102995.1	Contig	subspecies-match	OK
59205	GCA_011120405.1	Contig	subspecies-match	OK
59205	GCA_011121745.1	Contig	subspecies-match	OK
59205	GCA_011121765.1	Contig	subspecies-match	OK
59205	GCA_011121965.1	Contig	subspecies-match	OK
59205	GCA_011122025.1	Contig	subspecies-match	OK
59205	GCA_011122165.1	Contig	subspecies-match	OK
59205	GCA_011122325.1	Contig	subspecies-match	OK
59205	GCA_011124905.1	Contig	subspecies-match	OK
59205	GCA_011125225.1	Contig	subspecies-match	OK
59205	GCA_011135995.1	Contig	subspecies-match	OK
59205	GCA_011136095.1	Contig	subspecies-match	OK
59205	GCA_011214585.1	Contig	subspecies-match	OK
59205	GCA_011237615.1	Contig	subspecies-match	OK
59205	GCA_011315685.1	Contig	subspecies-match	OK
59205	GCA_011408335.1	Contig	subspecies-match	OK
59205	GCA_011408355.1	Contig	subspecies-match	OK
59205	GCA_011408415.1	Contig	subspecies-match	OK
59205	GCA_011408455.1	Contig	subspecies-match	OK
59205	GCA_011408775.1	Contig	subspecies-match	OK
59205	GCA_011410015.1	Contig	subspecies-match	OK
59205	GCA_011413635.1	Contig	subspecies-match	OK
59205	GCA_011415835.1	Contig	subspecies-match	OK
59205	GCA_011423425.1	Contig	subspecies-match	OK
59205	GCA_011436155.1	Contig	derived-species-match	OK
59205	GCA_011442355.1	Contig	subspecies-match	OK
59205	GCA_011445035.1	Contig	subspecies-match	OK
59205	GCA_011567285.1	Contig	subspecies-match	OK
59205	GCA_011665175.1	Contig	subspecies-match	OK
59205	GCA_011703935.1	Contig	subspecies-match	OK
59205	GCA_011756365.1	Contig	subspecies-match	OK
59205	GCA_011766625.1	Contig	subspecies-match	OK
59205	GCA_012002365.1	Contig	subspecies-match	OK
59205	GCA_014820065.1	Contig	subspecies-match	OK
59205	GCA_016026075.1	Contig	subspecies-match	OK
59205	GCA_016026435.1	Contig	subspecies-match	OK
59205	GCA_016027385.1	Contig	subspecies-match	OK
59205	GCA_016027655.1	Contig	subspecies-match	OK
59205	GCA_016028995.1	Contig	subspecies-match	OK
59205	GCA_016029255.1	Contig	subspecies-match	OK
59205	GCA_016029495.1	Contig	subspecies-match	OK
59205	GCA_016029515.1	Contig	subspecies-match	OK
59205	GCA_016029775.1	Contig	subspecies-match	OK
59205	GCA_016029935.1	Contig	subspecies-match	OK
59205	GCA_016030235.1	Contig	subspecies-match	OK
59205	GCA_016030275.1	Contig	subspecies-match	OK
59205	GCA_016030355.1	Contig	subspecies-match	OK
59205	GCA_018033065.1	Contig	subspecies-match	OK
59205	GCA_022514405.1	Contig	subspecies-match	OK
59205	GCA_022514445.1	Contig	subspecies-match	OK
59205	GCA_022522225.1	Contig	subspecies-match	OK
59205	GCA_022610125.1	Contig	subspecies-match	OK
59205	GCA_024701955.1	Contig	subspecies-match	OK
59205	GCA_900635725.1	Complete Genome	subspecies-match	OK
59205	GCA_900706745.1	Contig	subspecies-match	OK
59205	GCA_010509975.1	Contig	derived-species-match	OK
59205	GCA_002037585.1	Contig	derived-species-match	OK
59205	GCA_002035325.1	Contig	derived-species-match	OK
59205	GCA_010509825.1	Contig	derived-species-match	OK
59205	GCA_010637685.1	Contig	derived-species-match	OK
59205	GCA_014760445.1	Contig	derived-species-match	OK
59205	GCA_000376525.1	Contig	derived-species-match	OK
59205	GCA_016967575.1	Contig	derived-species-match	OK
59205	GCA_010461905.1	Contig	derived-species-match	OK
59205	GCA_013693635.1	Scaffold	derived-species-match	OK
59205	GCA_025072395.1	Contig	derived-species-match	OK
59205	GCA_011411715.1	Contig	derived-species-match	OK
59205	GCA_022087505.1	Contig	derived-species-match	OK
59205	GCA_010164295.1	Contig	derived-species-match	OK
59205	GCA_010619505.1	Contig	derived-species-match	OK
59205	GCA_010619545.1	Contig	derived-species-match	OK
59205	GCA_010778075.1	Contig	derived-species-match	OK
59205	GCA_011074035.1	Contig	derived-species-match	OK
59205	GCA_011417735.1	Contig	derived-species-match	OK
59205	GCA_002105995.1	Contig	derived-species-match	OK
59205	GCA_002106115.1	Contig	derived-species-match	OK
59205	GCA_002106415.1	Contig	derived-species-match	OK
59205	GCA_002106445.1	Contig	derived-species-match	OK
59205	GCA_002106585.1	Contig	derived-species-match	OK
59205	GCA_001953515.1	Scaffold	derived-species-match	OK
59205	GCA_001953525.1	Scaffold	derived-species-match	OK
59205	GCA_001953555.1	Scaffold	derived-species-match	OK
59205	GCA_002127815.1	Contig	derived-species-match	OK
59205	GCA_025072295.1	Contig	derived-species-match	OK
59205	GCA_025072355.1	Contig	derived-species-match	OK
59205	GCA_010537355.1	Contig	derived-species-match	OK
59205	GCA_016454305.1	Complete Genome	derived-species-match	OK
59205	GCA_006518515.1	Contig	derived-species-match	OK
59205	GCA_008505745.1	Contig	derived-species-match	OK
59205	GCA_010491955.1	Contig	derived-species-match	OK
59205	GCA_010627345.1	Contig	derived-species-match	OK
59205	GCA_013227145.1	Contig	derived-species-match	OK
59205	GCA_017269595.1	Contig	derived-species-match	OK
59205	GCA_017296705.1	Contig	derived-species-match	OK
59205	GCA_022598555.1	Contig	derived-species-match	OK
59205	GCA_025072155.1	Contig	derived-species-match	OK
59205	GCA_009905415.1	Contig	derived-species-match	OK
59205	GCA_009905425.1	Contig	derived-species-match	OK
59205	GCA_009905495.1	Contig	derived-species-match	OK
59205	GCA_011103055.1	Contig	derived-species-match	OK
59205	GCA_011718915.1	Contig	derived-species-match	OK
59205	GCA_013790165.1	Scaffold	derived-species-match	OK
59205	GCA_025071835.1	Contig	derived-species-match	OK
59205	GCA_010759995.1	Contig	derived-species-match	OK
59205	GCA_013693655.1	Scaffold	derived-species-match	OK
59205	GCA_018289795.1	Contig	derived-species-match	OK
59205	GCA_018295845.1	Contig	derived-species-match	OK
59205	GCA_019023685.1	Contig	derived-species-match	OK
59205	GCA_019036385.1	Contig	derived-species-match	OK
59205	GCA_025102585.1	Contig	derived-species-match	OK
59205	GCA_010124055.1	Contig	derived-species-match	OK
59205	GCA_010656185.1	Contig	derived-species-match	OK
59205	GCA_010715035.1	Contig	derived-species-match	OK
59205	GCA_002044835.1	Contig	derived-species-match	OK
59205	GCA_002044905.1	Contig	derived-species-match	OK
59205	GCA_002045125.1	Contig	derived-species-match	OK
59205	GCA_002045945.1	Contig	derived-species-match	OK
59205	GCA_002047425.1	Contig	derived-species-match	OK
59205	GCA_006521315.1	Contig	derived-species-match	OK
59205	GCA_007237495.1	Contig	derived-species-match	OK
59205	GCA_008524605.1	Contig	derived-species-match	OK
59205	GCA_010445935.1	Contig	derived-species-match	OK
59205	GCA_010507675.1	Contig	derived-species-match	OK
59205	GCA_010568445.1	Contig	derived-species-match	OK
59205	GCA_010618825.1	Contig	derived-species-match	OK
59205	GCA_010719015.1	Contig	derived-species-match	OK
59205	GCA_011151235.1	Contig	derived-species-match	OK
59205	GCA_011414735.1	Contig	derived-species-match	OK
59205	GCA_011416515.1	Contig	derived-species-match	OK
59205	GCA_020133805.1	Contig	derived-species-match	OK
59205	GCA_010643435.1	Contig	derived-species-match	OK
59205	GCA_010716095.1	Contig	derived-species-match	OK
59205	GCA_010748555.1	Contig	derived-species-match	OK
59205	GCA_013138205.1	Complete Genome	derived-species-match	OK
59205	GCA_002035365.1	Contig	derived-species-match	OK
59205	GCA_008483455.1	Contig	derived-species-match	OK
59205	GCA_010123465.1	Contig	derived-species-match	OK
59205	GCA_010660565.1	Contig	derived-species-match	OK
59205	GCA_010733035.1	Contig	derived-species-match	OK
59205	GCA_011436615.1	Contig	derived-species-match	OK
59205	GCA_013693565.1	Scaffold	derived-species-match	OK
59205	GCA_021383745.1	Complete Genome	derived-species-match	OK
59205	GCA_022433005.1	Contig	derived-species-match	OK
59205	GCA_025072315.1	Contig	derived-species-match	OK
59205	GCA_002033735.1	Contig	derived-species-match	OK
59205	GCA_002033805.1	Contig	derived-species-match	OK
59205	GCA_002033835.1	Contig	derived-species-match	OK
59205	GCA_002035575.1	Contig	derived-species-match	OK
59205	GCA_002035775.1	Contig	derived-species-match	OK
59205	GCA_002035795.1	Contig	derived-species-match	OK
59205	GCA_002045345.1	Contig	derived-species-match	OK
59205	GCA_002046205.1	Contig	derived-species-match	OK
59205	GCA_002046345.1	Contig	derived-species-match	OK
59205	GCA_002046405.1	Contig	derived-species-match	OK
59205	GCA_002046565.1	Contig	derived-species-match	OK
59205	GCA_010400125.1	Contig	derived-species-match	OK
59205	GCA_010411495.1	Contig	derived-species-match	OK
59205	GCA_010526415.1	Contig	derived-species-match	OK
59205	GCA_010580065.1	Contig	derived-species-match	OK
59205	GCA_010596305.1	Contig	derived-species-match	OK
59205	GCA_010606545.1	Contig	derived-species-match	OK
59205	GCA_010656205.1	Contig	derived-species-match	OK
59205	GCA_010753795.1	Contig	derived-species-match	OK
59205	GCA_010757415.1	Contig	derived-species-match	OK
59205	GCA_011112755.1	Contig	derived-species-match	OK
59205	GCA_011428735.1	Contig	derived-species-match	OK
59205	GCA_011671165.1	Contig	derived-species-match	OK
59205	GCA_017492965.1	Contig	derived-species-match	OK
59205	GCA_020135125.1	Contig	derived-species-match	OK
59205	GCA_020919815.1	Contig	derived-species-match	OK
59205	GCA_025072515.1	Contig	derived-species-match	OK
59205	GCA_010458285.1	Contig	derived-species-match	OK
59205	GCA_011118435.1	Contig	derived-species-match	OK
59205	GCA_011119435.1	Contig	derived-species-match	OK
59205	GCA_013790155.1	Scaffold	derived-species-match	OK
59205	GCA_001188155.2	Contig	derived-species-match	OK
59205	GCA_002044985.1	Contig	derived-species-match	OK
59205	GCA_002045205.1	Contig	derived-species-match	OK
59205	GCA_002045755.1	Contig	derived-species-match	OK
59205	GCA_002045905.1	Contig	derived-species-match	OK
59205	GCA_010452455.1	Contig	derived-species-match	OK
59205	GCA_010715495.1	Contig	derived-species-match	OK
59205	GCA_011145815.1	Contig	derived-species-match	OK
59205	GCA_011269545.1	Contig	derived-species-match	OK
59205	GCA_017109605.1	Contig	derived-species-match	OK
59205	GCA_017136155.1	Contig	derived-species-match	OK
59205	GCA_018859665.1	Contig	derived-species-match	OK
59205	GCA_020139175.1	Contig	derived-species-match	OK
59205	GCA_000486245.1	Contig	derived-species-match	OK
59205	GCA_002046045.1	Contig	derived-species-match	OK
59205	GCA_002046095.1	Contig	derived-species-match	OK
59205	GCA_002046355.1	Contig	derived-species-match	OK
59205	GCA_002046465.1	Contig	derived-species-match	OK
59205	GCA_002046485.1	Contig	derived-species-match	OK
59205	GCA_010383025.1	Contig	derived-species-match	OK
59205	GCA_010451215.1	Contig	derived-species-match	OK
59205	GCA_010560665.1	Contig	derived-species-match	OK
59205	GCA_010691545.1	Contig	derived-species-match	OK
59205	GCA_010714475.1	Contig	derived-species-match	OK
59205	GCA_010739855.1	Contig	derived-species-match	OK
59205	GCA_010750235.1	Contig	derived-species-match	OK
59205	GCA_013095195.1	Contig	derived-species-match	OK
59205	GCA_014522185.1	Contig	derived-species-match	OK
59205	GCA_018968105.1	Contig	derived-species-match	OK
59205	GCA_014759285.1	Contig	derived-species-match	OK
59205	GCA_006521915.1	Contig	derived-species-match	OK
59205	GCA_008463905.1	Contig	derived-species-match	OK
59205	GCA_025072255.1	Contig	derived-species-match	OK
59205	GCA_006916915.1	Contig	derived-species-match	OK
59205	GCA_006935535.1	Contig	derived-species-match	OK
59205	GCA_006987365.1	Contig	derived-species-match	OK
59205	GCA_009562355.1	Contig	derived-species-match	OK
59205	GCA_009569265.1	Contig	derived-species-match	OK
59205	GCA_900478215.1	Complete Genome	derived-species-match	OK
59205	GCA_006518655.1	Contig	derived-species-match	OK
59205	GCA_006519555.1	Contig	derived-species-match	OK
59205	GCA_000251025.1	Chromosome	derived-species-match	OK
59205	GCA_007649185.1	Contig		
59205	GCA_009648815.1	Complete Genome	derived-species-match	OK
59205	GCA_007649095.1	Contig	derived-species-match	OK
59202	GCA_003873385.2	Complete Genome	subspecies-match	OK
59202	GCA_003878455.1	Contig	subspecies-match	OK
59202	GCA_003881555.1	Contig	subspecies-match	OK
59202	GCA_003881815.1	Contig	subspecies-match	OK
59202	GCA_003881975.1	Contig	subspecies-match	OK
59202	GCA_003883415.1	Contig	subspecies-match	OK
59202	GCA_003890115.1	Contig	subspecies-match	OK
59202	GCA_003909735.1	Contig	subspecies-match	OK
59202	GCA_004178395.1	Contig	subspecies-match	OK
59202	GCA_004179155.1	Contig	subspecies-match	OK
59202	GCA_004187875.1	Contig	subspecies-match	OK
59202	GCA_004188055.1	Contig	subspecies-match	OK
59202	GCA_004227925.1	Contig	subspecies-match	OK
59202	GCA_004258725.1	Contig	subspecies-match	OK
59202	GCA_004270605.1	Contig	subspecies-match	OK
59202	GCA_004271145.1	Contig	subspecies-match	OK
59202	GCA_005899965.2	Complete Genome	subspecies-match	OK
59202	GCA_005900065.2	Complete Genome	subspecies-match	OK
59202	GCA_006344875.2	Contig	derived-species-match	OK
59202	GCA_006863225.1	Contig	derived-species-match	OK
59202	GCA_006912355.1	Contig	subspecies-match	OK
59202	GCA_006912375.2	Complete Genome	subspecies-match	OK
59202	GCA_006913005.1	Contig	subspecies-match	OK
59202	GCA_006914315.1	Contig	subspecies-match	OK
59202	GCA_006914355.2	Complete Genome	subspecies-match	OK
59202	GCA_007461375.1	Contig	subspecies-match	OK
59202	GCA_007462095.1	Contig	subspecies-match	OK
59202	GCA_007462735.1	Contig	subspecies-match	OK
59202	GCA_007463175.1	Contig	subspecies-match	OK
59202	GCA_007463235.1	Contig	subspecies-match	OK
59202	GCA_007463295.1	Contig	subspecies-match	OK
59202	GCA_007463335.1	Contig	subspecies-match	OK
59202	GCA_007463435.1	Contig	subspecies-match	OK
59202	GCA_007463835.1	Contig	subspecies-match	OK
59202	GCA_007474415.1	Contig	subspecies-match	OK
59202	GCA_007497985.1	Contig	subspecies-match	OK
59202	GCA_007499105.1	Contig	subspecies-match	OK
59202	GCA_007500045.1	Contig	subspecies-match	OK
59202	GCA_007500125.1	Contig	subspecies-match	OK
59202	GCA_007500425.1	Contig	subspecies-match	OK
59202	GCA_007500645.1	Contig	subspecies-match	OK
59202	GCA_007500945.1	Contig	subspecies-match	OK
59202	GCA_007501265.1	Contig	subspecies-match	OK
59202	GCA_007501565.1	Contig	subspecies-match	OK
59202	GCA_007502005.1	Contig	subspecies-match	OK
59202	GCA_007541905.1	Contig	subspecies-match	OK
59202	GCA_007542335.1	Contig	subspecies-match	OK
59202	GCA_007542745.1	Contig	subspecies-match	OK
59202	GCA_007542815.1	Contig	subspecies-match	OK
59202	GCA_007543375.1	Contig	subspecies-match	OK
59202	GCA_007544095.1	Contig	subspecies-match	OK
59202	GCA_007544115.1	Contig	subspecies-match	OK
59202	GCA_007544235.1	Contig	subspecies-match	OK
59202	GCA_007544355.1	Contig	subspecies-match	OK
59202	GCA_007544375.1	Contig	subspecies-match	OK
59202	GCA_007544415.1	Contig	subspecies-match	OK
59202	GCA_007544425.1	Contig	subspecies-match	OK
59202	GCA_007544455.1	Contig	subspecies-match	OK
59202	GCA_007544475.1	Contig	subspecies-match	OK
59202	GCA_007549115.1	Contig	derived-species-match	OK
59202	GCA_007576465.1	Contig	subspecies-match	OK
59202	GCA_007577065.1	Contig	subspecies-match	OK
59202	GCA_007577125.1	Contig	subspecies-match	OK
59202	GCA_007577865.1	Contig	subspecies-match	OK
59202	GCA_007578445.1	Contig	subspecies-match	OK
59202	GCA_007578605.1	Contig	subspecies-match	OK
59202	GCA_007578765.1	Contig	subspecies-match	OK
59202	GCA_007579245.1	Contig	subspecies-match	OK
59202	GCA_007579445.1	Contig	derived-species-match	OK
59202	GCA_007580085.1	Contig	subspecies-match	OK
59202	GCA_007580685.1	Contig	subspecies-match	OK
59202	GCA_007620735.1	Contig	subspecies-match	OK
59202	GCA_007620915.1	Contig	subspecies-match	OK
59202	GCA_007620935.1	Contig	subspecies-match	OK
59202	GCA_007621035.1	Contig	subspecies-match	OK
59202	GCA_007621275.1	Contig	subspecies-match	OK
59202	GCA_007621395.1	Contig	subspecies-match	OK
59202	GCA_007621575.1	Contig	subspecies-match	OK
59202	GCA_007621595.1	Contig	subspecies-match	OK
59202	GCA_007621655.1	Contig	subspecies-match	OK
59202	GCA_007621755.1	Contig	subspecies-match	OK
59202	GCA_007621775.1	Contig	subspecies-match	OK
59202	GCA_007621815.1	Contig	subspecies-match	OK
59202	GCA_007621855.1	Contig	subspecies-match	OK
59202	GCA_007641515.1	Contig	subspecies-match	OK
59202	GCA_007642615.1	Contig	subspecies-match	OK
59202	GCA_007643135.1	Contig	subspecies-match	OK
59202	GCA_007644545.1	Contig	subspecies-match	OK
59202	GCA_007645265.1	Contig	subspecies-match	OK
59202	GCA_007645595.1	Contig	subspecies-match	OK
59202	GCA_007646055.1	Contig	subspecies-match	OK
59202	GCA_007646195.1	Contig	subspecies-match	OK
59202	GCA_007649265.1	Contig	subspecies-match	OK
59202	GCA_007649455.1	Contig	subspecies-match	OK
59202	GCA_007650015.1	Contig	subspecies-match	OK
59202	GCA_007695545.1	Contig	subspecies-match	OK
59202	GCA_007695765.1	Contig	subspecies-match	OK
59202	GCA_007695825.1	Contig	subspecies-match	OK
59202	GCA_007695865.1	Contig	subspecies-match	OK
59202	GCA_007696125.1	Contig	subspecies-match	OK
59202	GCA_007708605.1	Contig	subspecies-match	OK
59202	GCA_007751135.1	Contig	derived-species-match	OK
59202	GCA_007754775.1	Contig	subspecies-match	OK
59202	GCA_007767305.1	Contig	subspecies-match	OK
59202	GCA_007767605.1	Contig	subspecies-match	OK
59202	GCA_007768305.1	Contig	subspecies-match	OK
59202	GCA_007770365.1	Contig	subspecies-match	OK
59202	GCA_007770425.1	Contig	subspecies-match	OK
59202	GCA_007770685.1	Contig	subspecies-match	OK
59202	GCA_007770805.1	Contig	subspecies-match	OK
59202	GCA_007770995.1	Contig	subspecies-match	OK
59202	GCA_007771345.1	Contig	subspecies-match	OK
59202	GCA_007771685.1	Contig	subspecies-match	OK
59202	GCA_007771765.1	Contig	subspecies-match	OK
59202	GCA_007771905.1	Contig	subspecies-match	OK
59202	GCA_007772025.1	Contig	subspecies-match	OK
59202	GCA_007772465.1	Contig	subspecies-match	OK
59202	GCA_007772745.1	Contig	subspecies-match	OK
59202	GCA_007772755.1	Contig	subspecies-match	OK
59202	GCA_007773185.1	Contig	subspecies-match	OK
59202	GCA_007773215.1	Contig	subspecies-match	OK
59202	GCA_007774125.1	Contig	subspecies-match	OK
59202	GCA_007775225.1	Contig	subspecies-match	OK
59202	GCA_007775305.1	Contig	subspecies-match	OK
59202	GCA_007778345.1	Contig	subspecies-match	OK
59202	GCA_007791395.1	Contig	subspecies-match	OK
59202	GCA_007808155.1	Contig	subspecies-match	OK
59202	GCA_007808215.1	Contig	subspecies-match	OK
59202	GCA_007808255.1	Contig	subspecies-match	OK
59202	GCA_007808375.1	Contig	subspecies-match	OK
59202	GCA_007808675.1	Contig	subspecies-match	OK
59202	GCA_007808745.1	Contig	subspecies-match	OK
59202	GCA_007808785.1	Contig	subspecies-match	OK
59202	GCA_007809085.1	Contig	subspecies-match	OK
59202	GCA_007809435.1	Contig	subspecies-match	OK
59202	GCA_007809495.1	Contig	subspecies-match	OK
59202	GCA_007809515.1	Contig	subspecies-match	OK
59202	GCA_007809575.1	Contig	subspecies-match	OK
59202	GCA_007809635.1	Contig	subspecies-match	OK
59202	GCA_007809655.1	Contig	subspecies-match	OK
59202	GCA_007809675.1	Contig	subspecies-match	OK
59202	GCA_007809815.1	Contig	subspecies-match	OK
59202	GCA_007810035.1	Contig	subspecies-match	OK
59202	GCA_007810235.1	Contig	subspecies-match	OK
59202	GCA_007810345.1	Contig	subspecies-match	OK
59202	GCA_007811055.1	Contig	subspecies-match	OK
59202	GCA_007811215.1	Contig	subspecies-match	OK
59202	GCA_007811255.1	Contig	subspecies-match	OK
59202	GCA_007811595.1	Contig	subspecies-match	OK
59202	GCA_007812795.1	Contig	subspecies-match	OK
59202	GCA_007816215.1	Contig	subspecies-match	OK
59202	GCA_007819875.1	Contig	subspecies-match	OK
59202	GCA_007820235.1	Contig	subspecies-match	OK
59202	GCA_007820355.1	Contig	subspecies-match	OK
59202	GCA_007825775.1	Contig	subspecies-match	OK
59202	GCA_007825875.1	Contig	subspecies-match	OK
59202	GCA_007825915.1	Contig	subspecies-match	OK
59202	GCA_007826405.1	Contig	subspecies-match	OK
59202	GCA_007826785.1	Contig	subspecies-match	OK
59202	GCA_007971585.1	Contig	subspecies-match	OK
59202	GCA_008587565.1	Contig	subspecies-match	OK
59202	GCA_008612545.1	Contig	subspecies-match	OK
59202	GCA_008692775.1	Contig	subspecies-match	OK
59202	GCA_008892825.1	Contig	subspecies-match	OK
59202	GCA_009175925.1	Contig	subspecies-match	OK
59202	GCA_009440295.1	Contig	subspecies-match	OK
59202	GCA_009633995.1	Contig	subspecies-match	OK
59202	GCA_009639355.1	Contig	subspecies-match	OK
59202	GCA_009998705.1	Contig	subspecies-match	OK
59202	GCA_010125705.1	Contig	subspecies-match	OK
59202	GCA_010126265.1	Contig	subspecies-match	OK
59202	GCA_010368325.1	Contig	subspecies-match	OK
59202	GCA_010373645.1	Contig	derived-species-match	OK
59202	GCA_010395485.1	Contig	subspecies-match	OK
59202	GCA_010398765.1	Contig	derived-species-match	OK
59202	GCA_010423835.1	Contig	subspecies-match	OK
59202	GCA_010424665.1	Contig	derived-species-match	OK
59202	GCA_010425125.1	Contig	subspecies-match	OK
59202	GCA_010460085.1	Contig	subspecies-match	OK
59202	GCA_010464025.1	Contig	subspecies-match	OK
59202	GCA_010513815.1	Contig	subspecies-match	OK
59202	GCA_010517595.1	Contig	subspecies-match	OK
59202	GCA_010537415.1	Contig	subspecies-match	OK
59202	GCA_010542965.1	Contig	subspecies-match	OK
59202	GCA_010565565.1	Contig	derived-species-match	OK
59202	GCA_010567545.1	Contig	subspecies-match	OK
59202	GCA_010574525.1	Contig	subspecies-match	OK
59202	GCA_010574905.1	Contig	subspecies-match	OK
59202	GCA_010575325.1	Contig	subspecies-match	OK
59202	GCA_010618805.1	Contig	subspecies-match	OK
